KILIC_EMRE 64.762
INTEL_TARGET POYRAZOGLU_HOLLY 79.570 KAMINSKI_ALBERT 53.619
INTEL_TARGET ZIELINSKI_REBEKAH 34.303 KACZMAREK_GERALDINE 34.145
INTEL_TARGET GOTTI_DARYL 33.815 ROSATO_MILTON 95.057
INTEL_TARGET BONANNO_JEAN 33.080 ERBAKAN_STACIE 22.406
INTEL_TARGET PENTANGELI_KENDRA 4.615 GENOVESE_BETH 90.355
INTEL_TARGET BONANNO_CURTIS 59.178 STOJANOVIC_MARCIA 10.943
INTEL_TARGET POYRAZOGLU_JANIE 34.825 STRACCI_MAHMUT 75.852
INTEL_TARGET BUFFETT_PENNY 22.488 ZASA_KRISTINA 54.162
INTEL_TARGET ERBAKAN_MARGUERITE 28.485 KACZMAREK_RUSS 87.187
INTEL_TARGET MANCINI_MOLLY 31.582 INONU_NELLIE 6.266
INTEL_TARGET GAMBINO_LESTER 37.220 CLEMENZA_MARLA 63.180
INTEL_TARGET MBAPPE_SUE 94.873 GOTTI_ERICK 19.118
INTEL_TARGET PEKER_ISAAC 0.454 JOBS_HERMAN 0.727
INTEL_TARGET ZUCKERBERG_KENNY 21.274 PINKMAN_MARTA 56.843
INTEL_TARGET JANKOWSKI_BETHANY 68.702 ESCOBAR_JOSEPHINE 88.238
INTEL_TARGET KARTAL_ALFREDO 72.415 MBAPPE_VITO 94.847
INTEL_TARGET LUCCHESE_CHRISTINE 23.525 JOVANOVIC_CLAUDIA 28.814
INTEL_TARGET MANE_NADINE 72.515 FORD_THELMA 15.200
INTEL_TARGET NIKOLIC_KELVIN 0.701 STANKOVIC_CHRISTINA 63.408
INTEL_TARGET SOPRANO_LATOYA 54.725 GATES_MYRTLE 88.020
INTEL_TARGET POYRAZOGLU_NICHOLAS 85.780 ZUCKERBERG_JAMES 24.277
INTEL_TARGET ELLISON_MIRIAM 70.786 CICCI_SAMMY 59.807
INTEL_TARGET DEMIREL_CONNIE 39.432 GOTTI_GAYLE 44.272
INTEL_TARGET TRAJKOVSKI_RON 83.612 YILMAZ_JEN 63.208
INTEL_TARGET JANKOWSKI_ANDREW 85.490 MARIC_DENA 97.951
INTEL_TARGET MANCINI_MINDY 0.883 GUZMAN_HERMAN 44.874
INTEL_TARGET BEZOS_IRIS 85.898 OZDEMIR_IGNACIO 59.293
INTEL_TARGET TESSIO_TRINA 58.853 DEMIREL_BOBBI 73.473
INTEL_TARGET ZUCKERBERG_LAURIE 93.273 CICCI_SAMMY 59.807
INTEL_TARGET BARZINI_KRISTY 61.920 NIKOLIC_ELLA 90.155
INTEL_TARGET MANCINI_WENDY 65.936 KOCAMAN_RITA 4.497
INTEL_TARGET KOCH_CRYSTAL 14.690 BARZINI_MAHMUT 26.099
INTEL_TARGET BEZOS_ELSA 6.471 CUNEO_KATHERINE 91.940
INTEL_TARGET MBAPPE_TERRY 98.285 STOJANOVIC_DAVID 97.427
INTEL_TARGET KOWALCZYK_ROGELIO 34.863 AGUERO_PATRICA 78.497
INTEL_TARGET KOVACEVIC_ANGELICA 50.140 NIKOLIC_MELISSA 76.965
INTEL_TARGET CUNEO_ARMANDO 75.914 JANKOWSKI_GERTRUDE 11.043
INTEL_TARGET JOBS_WESLEY 69.407 IVANOVIC_BRITTANY 37.311
INTEL_TARGET DEMIR_BONITA 57.652 WOJCIECHOWSKI_ARTURO 76.539
INTEL_TARGET SOYLU_DWAYNE 77.662 CATLI_RAMON 91.629
INTEL_TARGET RONALDO_ALFREDO 52.872 KOCAMAN_VIOLA 98.340
INTEL_TARGET TERIM_ANTHONY 98.567 IVANOVIC_KEN 80.210
INTEL_TARGET DEMIREL_EDNA 18.678 KOCAMAN_GLENN 59.121
INTEL_TARGET WHITE_CARLTON 81.908 TESSIO_KARA 65.720
INTEL_TARGET CORLEONE_PENNY 31.735 MESSI_DARLA 89.497
INTEL_TARGET SZYMANSKI_KRISTIN 5.617 CLEMENZA_MICHELE 56.746
INTEL_TARGET STRACCI_SANDY 57.498 GOTTI_MURIEL 66.561
INTEL_TARGET SOPRANO_GERRY 66.641 MESSI_CAROLE 81.718
INTEL_TARGET GUZMAN_ROSE 72.460 AGUERO_BUD 30.765
INTEL_TARGET KOWALSKI_JEROME 4.512 YILMAZ_GERTRUDE 23.123
INTEL_TARGET WHITE_ROD 81.505 KAMINSKI_MARLA 49.651
INTEL_TARGET PINKMAN_JEFFREY 52.045 MORGAN_JEFF 73.376
INTEL_TARGET POYRAZOGLU_GAYLE 24.569 KOCAMAN_BRETT 35.271
INTEL_TARGET WHITE_OLIVER 21.009 NOWAK_DORA 73.256
INTEL_TARGET GUS_CRISTINA 16.727 BARZINI_BONITA 34.041
INTEL_TARGET BUFFETT_JARED 93.124 COLOMBO_MIKE 47.510
INTEL_TARGET ZASA_ELSA 54.796 TATTAGLIA_LYNETTE 30.186
INTEL_TARGET HEISENBERG_BUDDY 71.450 CATLI_ALBERT 57.008
INTEL_TARGET PEKER_KATIE 50.366 JANKOWSKI_RICKY 12.772
INTEL_TARGET KOCAMAN_MARGIE 19.141 GATES_RENEE 86.905
INTEL_TARGET BUFFETT_GREG 93.399 MORGAN_GINA 17.670
INTEL_TARGET NOWAK_YIGIT 96.985 YILMAZ_PHILIP 92.492
INTEL_TARGET JANKOWSKI_LOLA 60.557 INONU_CARY 33.864
INTEL_TARGET WOJCIECHOWSKI_KRISTINA 99.215 KWIATKOWSKI_KAY 57.125
INTEL_TARGET BENZEMA_TONY 85.477 ESCOBAR_RICKY 46.280
INTEL_TARGET MARIC_JILL 49.148 STANKOVIC_MARLENE 7.379
INTEL_TARGET INONU_DIANA 30.336 KOCH_JAMIE 83.321
INTEL_TARGET JOVANOVIC_CESAR 31.539 CATLI_WES 95.070
INTEL_TARGET TERIM_HANNAH 4.708 ERBAKAN_PATRICA 95.510
INTEL_TARGET JOBS_MARIAN 18.712 JOVANOVIC_JUAN 44.908
INTEL_TARGET NEYMAR_BERT 11.595 OZDEMIR_MARINA 31.329
INTEL_TARGET TRAJKOVSKI_CHRISTIE 64.981 WHITE_CLAUDIA 12.790
INTEL_TARGET ZUCKERBERG_ELIZABETH 24.984 POYRAZOGLU_VERNON 51.095
INTEL_TARGET KACZMAREK_NELSON 77.772 GUZMAN_CHARLOTTE 3.005
INTEL_TARGET ERDOGAN_LORNA 17.268 KOVACEVIC_MARCOS 85.712
INTEL_TARGET STANKOVIC_LAURIE 28.994 KOCAMAN_ESTHER 90.124
INTEL_TARGET RONALDO_OLIVER 93.201 JANKOWSKI_ALBERT 4.183
INTEL_TARGET CICCI_PETE 9.709 GAMBINO_JEFF 75.783
INTEL_TARGET ROCKEFELLER_BRAD 23.119 ZUCKERBERG_MAYRA 44.936
INTEL_TARGET BEZOS_CASSIE 62.745 ESCOBAR_WENDY 55.347
INTEL_TARGET WHITE_ROSE 48.907 YILMAZ_DENA 93.472
INTEL_TARGET ERBAKAN_LORETTA 72.519 FORD_CANDICE 18.706
INTEL_TARGET JANKOWSKI_ROBERTO 12.093 GUZMAN_BRIAN 81.260
INTEL_TARGET GOTTI_MOHAMMAD 22.394 STRACCI_PETE 85.702
INTEL_TARGET MANCINI_OGUZ 39.695 BARZINI_SYLVIA 15.617
INTEL_TARGET GATES_EDMUND 6.945 YILMAZ_SHEILA 81.045
INTEL_TARGET KWIATKOWSKI_RITA 42.886 MARKOVIC_LOREN 44.827
INTEL_TARGET MANCINI_RITA 99.093 KARTAL_LORRAINE 12.239
INTEL_TARGET IVANOVIC_LUKE 85.561 ROTSHCHILD_LILLIAN 40.117
INTEL_TARGET NEYMAR_DENNI 1.220 TADIC_GERALDINE 82.585
INTEL_TARGET KOWALCZYK_ADRIENNE 66.691 KNEZEVIC_KELLIE 19.270
INTEL_TARGET PETROVIC_LEANNE 84.510 GENOVESE_CARA 9.262
INTEL_TARGET TRAJKOVSKI_CARA 17.355 KWIATKOWSKI_KRISTINA 11.210
INTEL_TARGET SZYMCZAK_EMILY 64.337 NIKOLIC_LIZ 62.556
INTEL_TARGET MARKOVIC_ELIZABETH 89.492 PEKER_NADINE 76.609
INTEL_TARGET PINKMAN_REGINALD 1.252 GOTTI_JEFFERY 43.223
INTEL_TARGET TERIM_CINDY 63.895 NOWAK_ANDREA 22.264
INTEL_TARGET KAYA_MARY 63.479 PINKMAN_VAN 4.290
INTEL_TARGET PETROVIC_JACQUELYN 29.940 JOVANOVIC_KERRI 99.218
INTEL_TARGET OZDEMIR_MAE 80.234 STRACCI_DICK 2.347
INTEL_TARGET TERIM_LAUREL 78.429 GENOVESE_TAYLOR 2.165
INTEL_TARGET OZDEMIR_CORINNE 50.704 GOTTI_BOBBI 82.277
INTEL_TARGET TATTAGLIA_EMRE 28.314 TRAJKOVSKI_SETH 52.773
INTEL_TARGET KNEZEVIC_MAE 30.895 WOJCIECHOWSKI_CATHY 59.250
INTEL_TARGET GENOVESE_SYLVIA 32.345 ELLISON_GREG 56.401
INTEL_TARGET ADELSON_NATALIE 80.414 KARTAL_JOCELYN 55.695
INTEL_TARGET LEWANDOWSKI_MEGHAN 51.379 BENZEMA_ANNIE 94.724
INTEL_TARGET KOVACEVIC_RUBY 6.964 GUZMAN_RODNEY 9.562
INTEL_TARGET JOBS_SUE 90.443 ELLISON_BUDDY 23.872
INTEL_TARGET KILIC_MERLE 58.291 TRAJKOVSKI_TYRONE 46.235
INTEL_TARGET RONALDO_RICK 39.152 GENOVESE_JAY 81.949
INTEL_TARGET FORD_JENNIFER 19.366 WOJCIECHOWSKI_GENEVA 62.398
INTEL_TARGET RONALDO_SUZANNE 72.465 CICCI_ESTHER 27.921
INTEL_TARGET BARZINI_CHERYL 26.027 DEMIR_BLAKE 85.684
INTEL_TARGET ROTH_CESAR 55.498 ADELSON_SALLY 63.656
INTEL_TARGET SZYMANSKI_KRYSTAL 46.686 ZIELINSKI_TRACI 47.744
INTEL_TARGET SZYMANSKI_RON 84.300 WALTON_GREGORY 46.444
INTEL_TARGET GOTTI_MARIE 47.649 AGUERO_LILLIAN 90.180
INTEL_TARGET KAMINSKI_MAYRA 40.428 KAMINSKI_CLIFTON 93.417
INTEL_TARGET SLIM_JODY 54.019 ZASA_PABLO 83.277
INTEL_TARGET CORLEONE_RODNEY 56.250 OZDEMIR_AUDREY 96.226
INTEL_TARGET MARKOVIC_STEFANIE 87.126 KACZMAREK_PAULA 49.187
INTEL_TARGET STANKOVIC_ABBY 47.258 PINKMAN_JACK 54.170
INTEL_TARGET KOWALSKI_VALERIE 71.213 NOWAK_JAKE 18.405
INTEL_TARGET KOWALCZYK_JACK 44.946 KARTAL_BRUCE 15.218
INTEL_TARGET WOZNIAK_LAUREL 16.667 CUNEO_HILDA 37.378
INTEL_TARGET ERDOGAN_PAULA 47.691 AGUERO_SAM 81.143
INTEL_TARGET KACZMAREK_SHARON 76.049 ERBAKAN_DREW 10.114
INTEL_TARGET JOVANOVIC_CRISTINA 84.350 FORD_SANDRA 85.280
INTEL_TARGET GUZMAN_JOHNNY 39.589 POYRAZOGLU_ROSALIE 30.320
INTEL_TARGET COLOMBO_BOB 49.128 MARKOVIC_SYLVIA 90.896
INTEL_TARGET ADELSON_LANCE 57.400 CUNEO_GABRIELA 94.094
INTEL_TARGET KOCAMAN_KORAY 80.392 ERDOGAN_ELIZABETH 67.772
INTEL_TARGET KOWALSKI_ELIAS 61.105 GOODMAN_FELIX 5.995
INTEL_TARGET CICCI_DEBORA 22.061 KACZMAREK_LOUIS 72.830
INTEL_TARGET ZASA_CARY 12.856 ROTH_ROSALIE 18.668
INTEL_TARGET COLOMBO_ARMANDO 77.571 ROSATO_FRAN 84.034
INTEL_TARGET WALTON_DARLA 8.535 COLOMBO_LEROY 95.000
INTEL_TARGET GENOVESE_TAMMY 44.590 YILMAZ_JENNY 23.349
INTEL_TARGET MANCINI_BRADLEY 57.175 TESSIO_KEREM 42.771
INTEL_TARGET SOYLU_BRENDA 6.957 OZDEMIR_JODI 87.202
INTEL_TARGET TERIM_KADIR 42.855 SLIM_PEARL 8.598
INTEL_TARGET PEKER_STACIE 38.557 WOJCIK_ROSALIE 84.818
INTEL_TARGET ADELSON_GABRIEL 57.756 ROTSHCHILD_DONNIE 3.156
INTEL_TARGET ZUCKERBERG_IRIS 73.909 GATES_GILBERT 29.744
INTEL_TARGET WOZNIAK_MINNIE 55.963 JOBS_SERGIO 18.184
INTEL_TARGET WOJCIK_NADINE 19.520 JOVANOVIC_SYLVIA 47.933
INTEL_TARGET BENZEMA_ROBERT 9.699 JANKOWSKI_BONITA 11.214
INTEL_TARGET KOWALCZYK_SONJA 22.079 KILIC_RODERICK 0.540
INTEL_TARGET GAMBINO_DEVIN 8.311 KOCH_DIANE 5.319
INTEL_TARGET WOJCIECHOWSKI_CASSIE 22.026 ELLISON_KATHY 97.335
INTEL_TARGET ZUCKERBERG_ARMANDO 63.890 KWIATKOWSKI_ROSE 56.982
INTEL_TARGET CORLEONE_GLEN 68.664 WOJCIK_KATHRYN 9.346
INTEL_TARGET ZASA_SONJA 69.894 HEISENBERG_SONYA 63.097
INTEL_TARGET MESSI_JULIAN 34.561 TRAJKOVSKI_VIRGINIA 92.465
INTEL_TARGET RONALDO_NADINE 59.772 TERIM_OKAN 67.719
INTEL_TARGET STANKOVIC_MARINA 3.117 LUCCHESE_RAFAEL 36.778
INTEL_TARGET IVANOVIC_YIGIT 91.252 DEMIR_LEA 13.890
INTEL_TARGET NOWAK_BEATRIZ 66.830 SZYMANSKI_JULIAN 52.161
INTEL_TARGET WOJCIK_MARLA 70.845 PINKMAN_CHERYL 2.283
INTEL_TARGET JOVANOVIC_HILDA 64.537 JESUS_MADELINE 64.654
INTEL_TARGET JOBS_JASON 26.934 KAMINSKI_JESSIE 33.294
INTEL_TARGET WOJCIECHOWSKI_LEA 94.298 YILMAZ_RON 79.338
INTEL_TARGET WOJCIK_LEAH 88.150 JANKOWSKI_LEANNE 40.811
INTEL_TARGET ZUCKERBERG_PATRICK 48.793 KARTAL_MARISSA 22.950
INTEL_TARGET TRAJKOVSKI_KEITH 18.277 OZDEMIR_EDUARDO 86.500
INTEL_TARGET SOPRANO_JAMIE 61.077 INONU_KENDRA 92.522
INTEL_TARGET SZYMCZAK_NICHOLAS 61.030 JOVANOVIC_JANE 89.521
INTEL_TARGET RONALDO_VAN 53.313 STRACCI_RODERICK 66.057
INTEL_TARGET SLIM_MARCELLA 73.425 ROTH_JULIO 97.343
INTEL_TARGET STRACCI_BERNARD 20.510 NIKOLIC_LORI 69.829
INTEL_TARGET AGUERO_EUGENE 7.761 ZIELINSKI_HOPE 89.614
INTEL_TARGET WALTON_BONITA 4.662 SOYLU_CONNIE 99.092
INTEL_TARGET COLOMBO_CLYDE 25.656 HEISENBERG_ANDRES 52.063
INTEL_TARGET CLEMENZA_DARIN 72.698 ELLISON_JACK 39.224
INTEL_TARGET CUNEO_MONIQUE 6.799 FORD_BEATRIZ 45.540
INTEL_TARGET ZUCKERBERG_RON 26.178 ROTH_MELINDA 60.544
INTEL_TARGET LUCCHESE_LILLIAN 3.081 MOEGREENE_KARA 18.303
INTEL_TARGET KOWALCZYK_CHARLIE 81.993 KOVACEVIC_SONIA 97.860
INTEL_TARGET PINKMAN_JOSIE 97.958 CICCI_ANDREW 94.614
INTEL_TARGET PINKMAN_CAROLYN 69.328 CORLEONE_KRYSTAL 2.238
INTEL_TARGET MARIC_JAMIE 43.862 BARZINI_ANTONIA 77.899
INTEL_TARGET KWIATKOWSKI_TRISHA 97.594 GATES_MEREDITH 96.898
INTEL_TARGET OZDEMIR_JUDY 95.083 NOWAK_JANELLE 35.201
INTEL_TARGET KNEZEVIC_ELLEN 47.119 FORD_KENDRA 76.511
INTEL_TARGET MARKOVIC_TREVOR 11.838 GAMBINO_TYRONE 90.697
INTEL_TARGET DEMIREL_PENNY 55.477 JOBS_MARGARET 16.714
INTEL_TARGET IVANOVIC_RACHAEL 72.783 STRACCI_JOHANNA 87.386
INTEL_TARGET KILIC_AMBER 18.659 MESSI_MURIEL 59.749
INTEL_TARGET NOWAK_JANE 88.630 JESUS_KELLEY 45.409
INTEL_TARGET SLIM_KELLEY 71.869 WHITE_SANDI 71.598
INTEL_TARGET BENZEMA_KERI 14.452 CUNEO_KERI 83.283
INTEL_TARGET KACZMAREK_ROLAND 46.345 MESSI_RAMON 19.432
INTEL_TARGET GENOVESE_SHERYL 17.377 CICCI_ARNOLD 5.107
INTEL_TARGET KACZMAREK_LUCINDA 25.270 STOJANOVIC_YUNUS 53.655
INTEL_TARGET SZYMCZAK_HOPE 0.449 PETROVIC_MILTON 77.869
INTEL_TARGET INONU_SABRINA 74.506 WALTON_MARGARET 97.778
INTEL_TARGET SOYLU_WENDELL 4.202 NEYMAR_MARLENE 91.217
INTEL_TARGET WHITE_DEE 61.596 SALAH_STEFANIE 1.435
INTEL_TARGET TRAJKOVSKI_BERNARD 97.083 TESSIO_ROD 79.832
INTEL_TARGET NIKOLIC_THERESE 78.664 ADELSON_LYDIA 34.284
INTEL_TARGET ROCKEFELLER_ANITA 93.565 WALTON_JAN 78.854
INTEL_TARGET PENTANGELI_SHELLY 46.113 KWIATKOWSKI_RUTH 37.837
INTEL_TARGET ZUCKERBERG_TROY 46.555 JOVANOVIC_ELENA 46.947
INTEL_TARGET KACZMAREK_DON 78.321 BONANNO_JUANITA 54.310
INTEL_TARGET KAYA_ADRIENNE 18.604 KAYA_LUCAS 89.151
INTEL_TARGET KARTAL_TINA 94.835 KACZMAREK_CLAUDIA 89.892
INTEL_TARGET KILIC_DERRICK 2.649 MANE_GERTRUDE 47.641
INTEL_TARGET CICCI_ROSALIE 70.389 KOWALCZYK_JESUS 23.642
INTEL_TARGET KNEZEVIC_ANDREA 19.787 TERIM_JAY 12.759
INTEL_TARGET BUFFETT_LEIGH 0.848 COLOMBO_MARGARITA 87.748
INTEL_TARGET GOTTI_DOROTHY 0.690 FORD_GUY 63.407
INTEL_TARGET KOWALSKI_JANETTE 7.299 ROCKEFELLER_MARCO 62.972
INTEL_TARGET TESSIO_JUANITA 18.645 BEZOS_ROSIE 27.026
INTEL_TARGET BONANNO_BOBBI 9.984 KOWALCZYK_SIDNEY 50.453
INTEL_TARGET KWIATKOWSKI_CARROLL 18.901 KACZMAREK_ABRAHAM 8.887
INTEL_TARGET WOJCIK_DOUGLAS 23.301 ERDOGAN_FELIX 2.320
INTEL_TARGET TADIC_TRAVIS 75.482 ERDOGAN_EVELYN 78.710
INTEL_TARGET GUZMAN_CLIFTON 86.299 INONU_MINDY 81.114
INTEL_TARGET STANKOVIC_JULIO 46.332 ZIELINSKI_JILL 88.496
INTEL_TARGET KILIC_JOYCE 3.641 ROCKEFELLER_KEREM 61.650
INTEL_TARGET BONANNO_MALCOLM 26.889 KOWALSKI_MAX 62.885
INTEL_TARGET TERIM_MARIE 2.653 KAYA_JOSEPHINE 74.100
INTEL_TARGET DEMIR_ROLAND 92.208 WHITE_TONY 49.878
INTEL_TARGET MANE_SEAN 22.439 WOJCIK_RAFAEL 33.140
INTEL_TARGET TRAJKOVSKI_OLIVER 97.276 GATES_ARTHUR 16.827
INTEL_TARGET NOWAK_LATOYA 95.049 ROSATO_DWAYNE 14.193
INTEL_TARGET ADELSON_KRISTA 83.190 GOTTI_NATALIE 53.534
INTEL_TARGET ZIELINSKI_MELINDA 13.775 INONU_VELI 91.390
INTEL_TARGET MANCINI_MADELINE 59.043 COLOMBO_JOSEPHINE 95.530
INTEL_TARGET JANKOWSKI_CAROLYN 46.646 MORGAN_DELORES 17.364
INTEL_TARGET ROTSHCHILD_RUTH 60.331 TRAJKOVSKI_TRINA 15.462
INTEL_TARGET ELLISON_LYNN 23.902 TATTAGLIA_JOYCE 79.790
INTEL_TARGET JESUS_ANTHONY 95.646 ROTSHCHILD_RAMONA 35.127
INTEL_TARGET MORGAN_LUKE 85.119 KNEZEVIC_JACOB 78.830
INTEL_TARGET SLIM_JEFFERY 67.132 KILIC_STACIE 90.434
INTEL_TARGET KWIATKOWSKI_THELMA 62.111 BONANNO_OLIVIA 45.846
INTEL_TARGET ZIELINSKI_CINDY 84.989 MBAPPE_VERONICA 75.281
INTEL_TARGET MOEGREENE_WALLACE 63.274 NOWAK_CANDICE 21.060
INTEL_TARGET OZDEMIR_SILVIA 47.873 WOZNIAK_CHERI 45.036
INTEL_TARGET OZDEMIR_PAM 44.851 BENZEMA_VERONICA 89.795
INTEL_TARGET CUNEO_KENNY 67.606 BENZEMA_IGNACIO 57.127
INTEL_TARGET MBAPPE_KATHLEEN 33.205 AGUERO_SHAWN 96.463
INTEL_TARGET ERDOGAN_MARSHALL 34.047 ROSATO_MITCHELL 15.620
INTEL_TARGET KACZMAREK_JULIAN 52.386 ROTH_TERESA 23.962
INTEL_TARGET KACZMAREK_BERTHA 24.659 BUFFETT_BILL 53.519
INTEL_TARGET WOJCIK_GERALDINE 66.806 STOJANOVIC_EILEEN 45.820
INTEL_TARGET MORGAN_CARRIE 24.382 KOCH_IRA 66.250
INTEL_TARGET KWIATKOWSKI_PHILIP 89.273 ELLISON_JAMES 85.920
INTEL_TARGET ZIELINSKI_DOMINIC 10.754 ZASA_SARA 33.874
INTEL_TARGET ZIELINSKI_JAMES 16.836 POYRAZOGLU_ALICIA 87.989
INTEL_TARGET HEISENBERG_MARISA 40.871 JANKOWSKI_ALBERT 4.183
INTEL_TARGET BUFFETT_MADELINE 40.068 JESUS_BUD 23.618
INTEL_TARGET ROCKEFELLER_MARLENE 75.686 COLOMBO_CANDICE 60.915
INTEL_TARGET ZASA_CLAYTON 53.624 WOZNIAK_ARTHUR 91.584
INTEL_TARGET BENZEMA_GENEVIEVE 31.462 MARKOVIC_SHERYL 26.732
INTEL_TARGET INONU_DENA 0.281 STRACCI_MELINDA 9.537
INTEL_TARGET NEYMAR_KATIE 39.494 SALAH_JO 45.445
INTEL_TARGET TESSIO_DENISE 28.310 WOJCIECHOWSKI_KRISTINA 99.215
INTEL_TARGET WHITE_JOHNNY 48.341 YILMAZ_SUSAN 13.574
INTEL_TARGET KOCAMAN_FRED 43.473 TADIC_JORGE 0.525
INTEL_TARGET PENTANGELI_SHEILA 8.567 MBAPPE_KATHRYN 42.777
INTEL_TARGET JOVANOVIC_CHERYL 56.161 ZUCKERBERG_CARA 38.498
INTEL_TARGET CLEMENZA_KELLI 55.562 PETROVIC_LIZ 27.352
INTEL_TARGET CATLI_ERICK 84.820 KAYA_ORLANDO 21.496
INTEL_TARGET RIZZI_MILTON 55.784 GUZMAN_MADELINE 29.632
INTEL_TARGET ESCOBAR_JIMMY 26.061 ERDOGAN_MARK 21.755
INTEL_TARGET INONU_MARSHALL 88.308 KOVACEVIC_TONY 51.166
INTEL_TARGET ZIELINSKI_ORLANDO 88.696 CICCI_PAM 81.754
INTEL_TARGET MESSI_JAYNE 83.946 ADELSON_CATHERINE 9.841
INTEL_TARGET SZYMANSKI_MELINDA 24.568 DEMIREL_REGINA 4.508
INTEL_TARGET YILMAZ_AARON 13.078 BARZINI_JEFFERY 20.276
INTEL_TARGET GUZMAN_BRET 84.504 DEMIREL_MARISA 24.936
INTEL_TARGET JOVANOVIC_MINDY 24.201 WOJCIECHOWSKI_LINDSAY 18.495
INTEL_TARGET ADELSON_LANCE 57.400 PEKER_BOBBI 32.112
INTEL_TARGET GENOVESE_GERARDO 60.987 TADIC_MEGHAN 34.750
INTEL_TARGET COLOMBO_OLIVER 55.159 CORLEONE_DARLA 29.459
INTEL_TARGET CUNEO_JAYNE 40.396 WALTON_ORLANDO 87.874
INTEL_TARGET GOTTI_HERBERT 37.445 SZYMCZAK_BRENDAN 34.870
INTEL_TARGET GUZMAN_DOUG 35.266 ZIELINSKI_DENISE 99.658
INTEL_TARGET ESCOBAR_KELLI 67.695 NEYMAR_ALEXIS 3.886
INTEL_TARGET GENOVESE_PATRICA 94.819 KOVACEVIC_MATT 73.671
INTEL_TARGET ESCOBAR_BERNARD 26.259 MARIC_KARL 98.803
INTEL_TARGET KOCH_SAUL 56.444 MANCINI_BUDDY 64.601
INTEL_TARGET KAYA_KERRI 70.867 NOWAK_MIKE 87.823
INTEL_TARGET PETROVIC_LUTHER 78.522 MBAPPE_JEFF 63.592
INTEL_TARGET KACZMAREK_DELIA 68.195 IVANOVIC_DARYL 41.076
INTEL_TARGET COLOMBO_JEN 40.234 BONANNO_MIKE 55.412
INTEL_TARGET LUCCHESE_SANTOS 48.925 JANKOWSKI_TINA 74.535
INTEL_TARGET MOEGREENE_JEROME 76.178 ROTH_PABLO 13.734
INTEL_TARGET KAMINSKI_LEAH 9.028 HEISENBERG_JOSH 18.564
INTEL_TARGET ROSATO_GUADALUPE 2.071 ROTH_ARTHUR 48.805
INTEL_TARGET GUZMAN_FRANCINE 58.015 SOYLU_PAM 27.367
INTEL_TARGET YILMAZ_IGNACIO 32.774 ZIELINSKI_BRAD 21.193
INTEL_TARGET KOWALCZYK_KERIM 46.431 CORLEONE_KATHRYN 82.887
INTEL_TARGET POYRAZOGLU_CODY 79.715 PEKER_ANTONIA 36.581
INTEL_TARGET CORLEONE_JANIE 57.254 INONU_LEIGH 43.457
INTEL_TARGET ROCKEFELLER_JANET 30.168 PINKMAN_NAOMI 72.619
INTEL_TARGET KARTAL_LIZ 33.521 MESSI_EDMUND 7.668
INTEL_TARGET WOJCIECHOWSKI_GREGORY 82.144 GAMBINO_ALFRED 47.857
INTEL_TARGET AGUERO_PETE 82.050 KOVACEVIC_JODY 10.955
INTEL_TARGET KOVACEVIC_LEANNE 2.919 KAYA_SUSAN 48.886
INTEL_TARGET KOWALCZYK_BLAKE 64.569 MOEGREENE_IRA 16.582
INTEL_TARGET ROCKEFELLER_RAMONA 64.403 ERDOGAN_SHELLY 21.760
INTEL_TARGET SOYLU_EVERETT 93.777 KAYA_OWEN 60.586
INTEL_TARGET KWIATKOWSKI_MARY 0.987 ROTSHCHILD_TRAVIS 21.124
INTEL_TARGET NIKOLIC_CHARLES 30.769 WOJCIK_GERARDO 54.627
INTEL_TARGET CICCI_MARTHA 3.441 PETROVIC_JUANA 47.846
INTEL_TARGET KOCAMAN_SETH 54.987 STANKOVIC_DOROTHY 85.648
INTEL_TARGET NIKOLIC_ROBIN 7.983 KACZMAREK_ANDY 75.772
INTEL_TARGET SOYLU_BYRON 80.165 DEMIREL_SUSAN 8.916
INTEL_TARGET SZYMCZAK_GERARDO 94.584 MARKOVIC_BRENDA 50.502
INTEL_TARGET WOZNIAK_LILLIAN 34.361 KOVACEVIC_JAN 62.269
INTEL_TARGET INONU_JOSEPHINE 87.445 INONU_MARIBEL 93.316
INTEL_TARGET WALTON_DOMINIC 75.218 MORGAN_SONYA 44.203
INTEL_TARGET ZIELINSKI_MARLA 11.891 NEYMAR_JEFFREY 9.544
INTEL_TARGET SLIM_LUPE 45.606 BENZEMA_YOUNG 54.829
INTEL_TARGET ROTH_RUSS 13.183 JOBS_JUAN 83.518
INTEL_TARGET KAMINSKI_HAROLD 21.954 JESUS_MALCOLM 48.568
INTEL_TARGET STANKOVIC_YVONNE 86.651 GUS_PATTY 55.294
INTEL_TARGET DEMIREL_JACOB 37.733 JESUS_KAREN 9.217
INTEL_TARGET GUS_LOREN 84.881 WOJCIECHOWSKI_KRISTINA 99.215
INTEL_TARGET WOZNIAK_FREDDIE 24.734 AGUERO_RICKEY 23.192
INTEL_TARGET TATTAGLIA_KENNETH 1.984 MARIC_JEROME 5.934
INTEL_TARGET ZUCKERBERG_HAROLD 14.823 TESSIO_TRISHA 55.748
INTEL_TARGET SZYMCZAK_GORDON 77.920 KNEZEVIC_MARINA 82.333
INTEL_TARGET SZYMANSKI_JOEL 56.740 GATES_GINGER 2.442
INTEL_TARGET PETROVIC_THERESE 20.030 CUNEO_JESUS 72.630
